ID;QUERY;CAT;DIFFICULTY;INT-ID;REL;EQV;COMMENT;;;;;;;;
ysqle-trec-2012-21-1;port arthur massacre australia;ConQ;2;11;2;;;https://en.wikipedia.org/wiki/Port_Arthur,_South_Australia;https://en.wikipedia.org/wiki/Massacre_(experimental_band);https://en.wikipedia.org/wiki/Australia;;;;;
ysqle-trec-2012-21-1;port arthur massacre australia;ConQ;2;12;2;;;https://en.wikipedia.org/wiki/Port_Arthur,_South_Australia;https://en.wikipedia.org/wiki/Massacre_(Argentine_band);https://en.wikipedia.org/wiki/Australia;;;;;
ysqle-yahoo-461-1;porters;LQ;2;0;3;;;https://en.wikipedia.org/wiki/Porters_Ski_Area;;;;;;;
ysqle-yahoo-461-1;porters;LQ;2;1;3;;;https://en.wikipedia.org/wiki/Porters,_Virginia;;;;;;;
ysqle-yahoo-461-1;porters;LQ;2;2;3;;;https://en.wikipedia.org/wiki/Porters,_Wisconsin;;;;;;;
ysqle-yahoo-447-0;positive ana;ConQ;2;0;3;;;positive ana;;;;;;;
ysqle-yahoo-447-0;positive ana;ConQ;2;1;1;;;positive;https://en.wikipedia.org/wiki/Ana_(film);;;;;;
ysqle-yahoo-447-0;positive ana;ConQ;2;2;1;;;positive;https://en.wikipedia.org/wiki/Ana_(TV_series);;;;;;
ysqle-yahoo-447-0;positive ana;ConQ;2;3;1;;;positive;https://en.wikipedia.org/wiki/Ana_(album);;;;;;
ysqle-yahoo-447-0;positive ana;ConQ;2;4;1;;;positive;https://en.wikipedia.org/wiki/Ana_(programming_language);;;;;;
ysqle-yahoo-447-0;positive ana;ConQ;2;5;1;;;positive;https://en.wikipedia.org/wiki/ANA_(motorcycle);;;;;;
ysqle-yahoo-372-0;poultry farming in africa;ConQ;2;0;3;;;poultry farming;in;https://en.wikipedia.org/wiki/Africa;;;;;
ysqle-yahoo-372-0;poultry farming in africa;ConQ;2;1;3;;;poultry farming;in;https://en.wikipedia.org/wiki/Africa,_Ohio;;;;;
ysqle-yahoo-372-0;poultry farming in africa;ConQ;2;2;3;;;poultry farming;in;https://en.wikipedia.org/wiki/Africa,_Indiana;;;;;
ysqle-yahoo-372-0;poultry farming in africa;ConQ;2;3;1;;;poultry farming;in;https://en.wikipedia.org/wiki/Africa_(TV_series);;;;;
ysqle-yahoo-372-0;poultry farming in africa;ConQ;2;4;1;;;poultry farming;in;https://en.wikipedia.org/wiki/Africa_(journal);;;;;
ysqle-yahoo-372-0;poultry farming in africa;ConQ;2;5;1;;;poultry farming;in;https://en.wikipedia.org/wiki/Africa_(film);;;;;
ysqle-yahoo-305-1;powerball;LQ;2;0;3;;;https://en.wikipedia.org/wiki/Powerball;;;;;;;
ysqle-yahoo-305-1;powerball;LQ;2;1;3;;;https://en.wikipedia.org/wiki/Powerball_(Australia);;;;;;;
ysqle-yahoo-305-1;powerball;LQ;2;2;3;;;https://en.wikipedia.org/wiki/Powerball_(video_game);;;;;;;
ysqle-yahoo-242-0;powerball closing time;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Powerball;closing time;;;;;;
ysqle-yahoo-242-0;powerball closing time;ConQ;2;1;3;;;https://en.wikipedia.org/wiki/Powerball_(Australia);closing time;;;;;;
ysqle-yahoo-187-0;powerball pa lottery;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Powerball;https://en.wikipedia.org/wiki/Pennsylvania_Lottery;;;;;;
ysqle-trec-2010-149-1;practice gmat exams;ConQ;1;0;3;;;practice;https://en.wikipedia.org/wiki/Graduate_Management_Admission_Test;exams;;;;;
ysqle-yahoo-515-0;premium rush;ConQ, LQ;1;0;3;;;https://en.wikipedia.org/wiki/Premium_Rush;;;;;;;
ysqle-yahoo-515-0;premium rush;ConQ, LQ;1;1;2;;;https://en.wikipedia.org/wiki/Premium_(film);https://en.wikipedia.org/wiki/Rush,_Colorado;;;;;;
ysqle-yahoo-515-0;premium rush;ConQ, LQ;1;2;2;;;https://en.wikipedia.org/wiki/Premium_(film);https://en.wikipedia.org/wiki/Rush,_Kentucky;;;;;;
ysqle-yahoo-515-0;premium rush;ConQ, LQ;1;3;2;;;https://en.wikipedia.org/wiki/Premium_(film);https://en.wikipedia.org/wiki/Rush,_New_York;;;;;;
ysqle-yahoo-515-0;premium rush;ConQ, LQ;1;4;2;;;https://en.wikipedia.org/wiki/Premium_(film);https://en.wikipedia.org/wiki/Rush,_Dublin;;;;;;
ysqle-trec-2010-87-1;president of the united states contact;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Donald_Trump;contact;;;;;;
ysqle-trec-2010-87-1;president of the united states contact;ConQ;2;1;3;;;president;of the;https://en.wikipedia.org/wiki/United_States;contact;;;;
ysqle-trec-2010-87-0;president of the united states email;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Donald_Trump;email;;;;;;
ysqle-trec-2010-87-0;president of the united states email;ConQ;2;1;3;;;president;of the;https://en.wikipedia.org/wiki/United_States;email;;;;
ysqle-yahoo-13-1;presidential polls;ConQ;1;0;3;;;presidential polls;;;;;;;
ysqle-yahoo-13-5;presidents day 2012;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Washington%27s_Birthday;2012;;;;;;
ysqle-yahoo-13-5;presidents day 2012;ConQ;2;1;3;;;https://en.wikipedia.org/wiki/Presidents%27_Day_(Botswana);2012;;;;;;
ysqle-yahoo-13-5;presidents day 2012;ConQ;2;2;2;;;https://en.wikipedia.org/wiki/President%27s_Day_(film);2012;;;;;;
ysqle-trec-2013-54-0;preventing employee fraud in recession;ConQ;1;0;3;;;preventing;employee fraud;in;recession;;;;
ysqle-yahoo-336-2;price is right model wins suit;ConQ;3;0;3;;;https://en.wikipedia.org/wiki/The_Price_Is_Right;model;wins;suit;;;;
ysqle-yahoo-336-2;price is right model wins suit;ConQ;3;1;3;;;https://en.wikipedia.org/wiki/Brandi_Sherwood;wins;suit;;;;;
ysqle-yahoo-336-2;price is right model wins suit;ConQ;3;2;2;;;https://en.wikipedia.org/wiki/The_Price_Is_Right_(1956_U.S._game_show);model;wins;suit;;;;
ysqle-yahoo-336-2;price is right model wins suit;ConQ;3;3;2;;;https://en.wikipedia.org/wiki/The_Price_Is_Right_(U.S._game_show);model;wins;suit;;;;
ysqle-yahoo-336-2;price is right model wins suit;ConQ;3;4;2;;;https://en.wikipedia.org/wiki/The_Price_Is_Right_(Australian_game_show);model;wins;suit;;;;
ysqle-yahoo-336-2;price is right model wins suit;ConQ;3;5;2;;;https://en.wikipedia.org/wiki/The_Price_Is_Right_(1957_Australian_game_show);model;wins;suit;;;;
ysqle-yahoo-336-2;price is right model wins suit;ConQ;3;6;2;;;https://en.wikipedia.org/wiki/The_Price_Is_Right_(UK_game_show);model;wins;suit;;;;
ysqle-trec-2010-79-0;printable maps;ConQ;1;0;3;;;printable maps;;;;;;;
ysqle-trec-2010-115-1;promoting diversity;ConQ;2;0;3;;;promoting;diversity;;;;;;
ysqle-trec-2010-115-1;promoting diversity;ConQ;2;1;2;;;promoting;https://en.wikipedia.org/wiki/Diversity_(album);;;;;;
ysqle-trec-2010-115-1;promoting diversity;ConQ;2;2;2;;;promoting;https://en.wikipedia.org/wiki/Diversity_(dance_troupe);;;;;;
ysqle-trec-2010-115-1;promoting diversity;ConQ;2;3;1;;;promoting;https://en.wikipedia.org/wiki/Diversity_FM;;;;;;
ysqle-yahoo-430-1;proposition 30 california 2012;LQ;1;0;3;;;https://en.wikipedia.org/wiki/California_Proposition_30,_2012;;;;;;;
ysqle-trec-2013-48-5;provisional patent;ConQ;1;0;3;;;provisional patent;;;;;;;
ysqle-yahoo-123-0;psd401;LQ;1;0;3;;;https://psd401.net/;;;;;;;
ysqle-trec-2012-46-0;pseudocyesis;ConQ;1;0;3;;;pseudocyesis;;;;;;;
ysqle-trec-2012-49-1;pseudocyesis causes;ConQ;1;0;1;;;pseudocyesis;https://en.wikipedia.org/wiki/Causes_(company);;;;;;
ysqle-trec-2012-49-1;pseudocyesis causes;ConQ;1;1;3;;;pseudocyesis;causes;;;;;;
ysqle-trec-2012-50-2;pseudocyesis causes new research;ConQ;1;0;1;;;pseudocyesis;https://en.wikipedia.org/wiki/Causes_(company);new research;;;;;
ysqle-trec-2012-50-2;pseudocyesis causes new research;ConQ;1;1;3;;;pseudocyesis;causes;new research;;;;;
ysqle-trec-2012-48-1;pseudocyesis causes research;ConQ;1;0;2;;;pseudocyesis;https://en.wikipedia.org/wiki/Causes_(company);research;;;;;
ysqle-trec-2012-48-1;pseudocyesis causes research;ConQ;1;1;3;;;pseudocyesis;causes;research;;;;;
ysqle-trec-2012-49-0;pseudocyesis causes review;ConQ;1;0;2;;;pseudocyesis;https://en.wikipedia.org/wiki/Causes_(company);review;;;;;
ysqle-trec-2012-49-0;pseudocyesis causes review;ConQ;1;1;3;;;pseudocyesis;causes;review;;;;;
ysqle-trec-2012-52-3;pseudocyesis causes study;ConQ;1;0;2;;;pseudocyesis;https://en.wikipedia.org/wiki/Causes_(company);study;;;;;
ysqle-trec-2012-52-3;pseudocyesis causes study;ConQ;1;1;3;;;pseudocyesis;causes;study;;;;;
ysqle-trec-2012-47-1;pseudocyesis epidemiology;ConQ;1;0;1;;;pseudocyesis;https://en.wikipedia.org/wiki/Epidemiology_(journal);;;;;;
ysqle-trec-2012-47-1;pseudocyesis epidemiology;ConQ;1;1;3;;;pseudocyesis;epidemiology;;;;;;
ysqle-trec-2012-47-2;pseudocyesis history;ConQ;1;0;3;;;pseudocyesis;history;;;;;;
ysqle-trec-2012-47-2;pseudocyesis history;ConQ;1;1;1;;;pseudocyesis;https://en.wikipedia.org/wiki/History_(U.S._TV_network);;;;;;
ysqle-trec-2012-47-2;pseudocyesis history;ConQ;1;2;1;;;pseudocyesis;https://en.wikipedia.org/wiki/History_(journal);;;;;;
ysqle-trec-2012-52-4;pseudocyesis pathogenesis;ConQ;1;0;3;;;pseudocyesis;pathogenesis;;;;;;
ysqle-trec-2012-52-5;pseudocyesis pathology;ConQ;1;0;3;;;pseudocyesis;pathology;;;;;;
ysqle-trec-2012-51-1;pseudocyesis pregnancy wiki;ConQ;1;0;3;;;pseudocyesis;pregnancy;https://en.wikipedia.org/wiki/Wikipedia;;;;;
ysqle-trec-2012-46-1;pseudocyesis psychology;ConQ;1;0;3;;;pseudocyesis;psychology;;;;;;
ysqle-trec-2012-48-0;pseudocyesis research;ConQ;1;0;3;;;pseudocyesis;research;;;;;;
ysqle-trec-2012-51-0;pseudocyesis wiki;ConQ;1;0;3;;;pseudocyesis;https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-yahoo-196-4;public nudity;ConQ;1;0;3;;;public nudity;;;;;;;
ysqle-yahoo-196-2;public nudity ban;ConQ;1;0;3;;;public nudity;ban;;;;;;
ysqle-yahoo-196-2;public nudity ban;ConQ;1;1;2;;;public nudity;https://en.wikipedia.org/wiki/Ban,_Burkina_Faso;;;;;;
ysqle-yahoo-196-2;public nudity ban;ConQ;1;2;2;;;public nudity;https://en.wikipedia.org/wiki/Ban,_Murree;;;;;;
ysqle-yahoo-196-2;public nudity ban;ConQ;1;3;2;;;public nudity;https://en.wikipedia.org/wiki/Ban,_Iran;;;;;;
ysqle-yahoo-21-2;pumpkin muffins recipe;ConQ;1;0;3;;;pumpkin muffins;recipe;;;;;;
ysqle-yahoo-237-5;purchasing;ConQ;1;0;3;;;purchasing;;;;;;;
ysqle-trec-2010-52-0;purpose driven life warren;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/The_Purpose_Driven_Life;https://en.wikipedia.org/wiki/Rick_Warren;;;;;;
ysqle-trec-2011-14-6;qualifications management degree;ConQ;1;0;3;;;qualifications;management;degree;;;;;
ysqle-yahoo-327-2;queen latifah;ConQ, LQ;1;0;3;;;https://en.wikipedia.org/wiki/Queen_Latifah;;;;;;;
ysqle-yahoo-327-2;queen latifah;ConQ, LQ;1;1;1;;;queen;https://en.wikipedia.org/wiki/Latifa_(singer);;;;;;
ysqle-yahoo-489-5;quicktime pro;LQ;1;0;3;;;https://en.wikipedia.org/wiki/QuickTime;;;;;;;
ysqle-trec-2013-98-0;quit quitting smoking;ConQ;1;0;3;;;quit;quitting smoking;;;;;;
ysqle-trec-2013-98-0;quit quitting smoking;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/Quit_(band);quitting smoking;;;;;;
ysqle-trec-2013-10-0;quit smoking;ConQ;1;0;3;;;quit smoking;;;;;;;
ysqle-trec-2013-10-0;quit smoking;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/Quit_(band);smoking;;;;;;
ysqle-trec-2013-10-1;quit smoking cold turkey;ConQ;1;0;3;;;quit smoking;cold turkey;;;;;;
ysqle-trec-2013-10-1;quit smoking cold turkey;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/Quit_(band);smoking;cold turkey;;;;;
ysqle-trec-2013-10-1;quit smoking cold turkey;ConQ;1;2;1;;;quit smoking;https://en.wikipedia.org/wiki/Cold_Turkey_(film);;;;;;
ysqle-trec-2013-11-4;quiting smoking help;ConQ;1;0;3;;;quiting smoking;help;;;;;;
ysqle-trec-2013-11-2;quiting smoking side effects;ConQ;1;0;3;;;quiting smoking;side effects;;;;;;
ysqle-trec-2013-11-3;quiting smoking using hypnosis;ConQ;1;0;3;;;quiting smoking;using;hypnosis;;;;;
ysqle-trec-2013-11-3;quiting smoking using hypnosis;ConQ;1;1;1;;;quiting smoking;using;https://en.wikipedia.org/wiki/Hypnosis_(film);;;;;
ysqle-yahoo-475-1;qvc;LQ;1;0;3;;;https://en.wikipedia.org/wiki/QVC;;;;;;;
ysqle-trec-2012-57-3;radiant barrier;ConQ;2;0;3;;;radiant barrier;;;;;;;
ysqle-trec-2012-57-3;radiant barrier;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/Radiant_(album);https://en.wikipedia.org/wiki/Barrier,_Kentucky;;;;;;
ysqle-trec-2012-57-3;radiant barrier;ConQ;2;2;2;;;https://en.wikipedia.org/wiki/Radiant_(Iris_album);https://en.wikipedia.org/wiki/Barrier,_Kentucky;;;;;;
ysqle-trec-2012-57-4;radiant barrier uk;ConQ;1;0;3;;;radiant barrier;https://en.wikipedia.org/wiki/United_Kingdom;;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Radio_Italia_TV;online;;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;1;3;;;http://www.radioitalia.it/;online;;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;2;3;;;https://en.wikipedia.org/wiki/Virgin_Radio_Italia;online;;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;3;1;;;https://en.wikipedia.org/wiki/Radio_Italia_TV;https://en.wikipedia.org/wiki/Online_(magazine);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;4;1;;;http://www.radioitalia.it/;https://en.wikipedia.org/wiki/Online_(magazine);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;5;1;;;https://en.wikipedia.org/wiki/Virgin_Radio_Italia;https://en.wikipedia.org/wiki/Online_(magazine);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;6;2;;;https://en.wikipedia.org/wiki/Radio_Italia_TV;https://en.wikipedia.org/wiki/Online_(album);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;7;2;;;http://www.radioitalia.it/;https://en.wikipedia.org/wiki/Online_(album);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;8;2;;;https://en.wikipedia.org/wiki/Virgin_Radio_Italia;https://en.wikipedia.org/wiki/Online_(album);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;9;2;;;https://en.wikipedia.org/wiki/Radio_Italia_TV;https://en.wikipedia.org/wiki/Online_(song);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;10;2;;;http://www.radioitalia.it/;https://en.wikipedia.org/wiki/Online_(song);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;11;2;;;https://en.wikipedia.org/wiki/Virgin_Radio_Italia;https://en.wikipedia.org/wiki/Online_(song);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;12;2;;;https://en.wikipedia.org/wiki/Radio_Italia_TV;https://en.wikipedia.org/wiki/Online_(Brainstorm_song);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;13;2;;;http://www.radioitalia.it/;https://en.wikipedia.org/wiki/Online_(Brainstorm_song);;;;;;
esdbpediav2-SemSearch_ES-70;radio italia online;ConQ;2;14;2;;;https://en.wikipedia.org/wiki/Virgin_Radio_Italia;https://en.wikipedia.org/wiki/Online_(Brainstorm_song);;;;;;
ysqle-trec-2010-127-0;raised garden pics;ConQ;1;0;3;;;raised garden;pics;;;;;;
erd14-TREC-61;ralph owen brewster;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Owen_Brewster;;;;;;;
ysqle-yahoo-408-0;rangoli designs;ConQ;1;0;3;;;rangoli;designs;;;;;;
ysqle-yahoo-408-0;rangoli designs;ConQ;1;1;2;;;https://en.wikipedia.org/wiki/Rangoli_(TV_series);designs;;;;;;
ysqle-yahoo-139-0;raspberry cheesecake recipe;ConQ;1;0;3;;;raspberry cheesecake;recipe;;;;;;
ysqle-trec-2013-54-1;recession employee fraud;ConQ;1;0;3;;;recession;employee fraud;;;;;;
ysqle-trec-2012-81-0;recipes swahili cuisine;ConQ;2;0;3;;;recipes;swahili cuisine;;;;;;
ysqle-trec-2012-81-0;recipes swahili cuisine;ConQ;2;1;1;;;recipes;https://en.wikipedia.org/wiki/Swahili_language;;;;;;
ysqle-trec-2013-46-2;red bull;ConQ, LQ;2;0;3;;;https://en.wikipedia.org/wiki/Red_Bull_GmbH;;;;;;;
ysqle-trec-2013-46-2;red bull;ConQ, LQ;2;1;3;;;https://en.wikipedia.org/wiki/Red_Bull_Records;;;;;;;
ysqle-trec-2013-46-2;red bull;ConQ, LQ;2;2;3;;;https://en.wikipedia.org/wiki/Red_Bull;;;;;;;
ysqle-trec-2013-46-0;red bull and health;ConQ;2;0;2;;;https://en.wikipedia.org/wiki/Red_Bull_GmbH;and;health;;;;;
ysqle-trec-2013-46-0;red bull and health;ConQ;2;1;3;;;https://en.wikipedia.org/wiki/Red_Bull;and;health;;;;;
ysqle-trec-2013-45-2;red bull ban;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Red_Bull;ban;;;;;;
ysqle-trec-2013-45-2;red bull ban;ConQ;2;1;1;;;https://en.wikipedia.org/wiki/Red_Bull_Records;ban;;;;;;
ysqle-trec-2013-45-2;red bull ban;ConQ;2;2;1;;;https://en.wikipedia.org/wiki/Red_Bull_GmbH;ban;;;;;;
ysqle-trec-2013-45-2;red bull ban;ConQ;2;3;2;;;https://en.wikipedia.org/wiki/Red_Bull;https://en.wikipedia.org/wiki/Ban,_Burkina_Faso;;;;;;
ysqle-trec-2013-45-2;red bull ban;ConQ;2;4;2;;;https://en.wikipedia.org/wiki/Red_Bull;https://en.wikipedia.org/wiki/Ban,_Murree;;;;;;
ysqle-trec-2013-45-2;red bull ban;ConQ;2;5;2;;;https://en.wikipedia.org/wiki/Red_Bull;https://en.wikipedia.org/wiki/Ban,_Iran;;;;;;
ysqle-trec-2013-46-4;red bull drink;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Red_Bull;drink;;;;;;
ysqle-trec-2013-46-4;red bull drink;ConQ;2;1;3;;;https://en.wikipedia.org/wiki/Red_Bull_GmbH;drink;;;;;;
ysqle-trec-2013-45-0;red bull drink health concerns;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Red_Bull;drink;health concerns;;;;;
ysqle-trec-2013-45-0;red bull drink health concerns;ConQ;2;1;3;;;https://en.wikipedia.org/wiki/Red_Bull_GmbH;drink;health concerns;;;;;
ysqle-trec-2013-45-1;red bull drink side effects ban;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Red_Bull;drink;side effects;ban;;;;
ysqle-trec-2013-45-1;red bull drink side effects ban;ConQ;2;1;3;;;https://en.wikipedia.org/wiki/Red_Bull_GmbH;drink;side effects;ban;;;;
ysqle-trec-2013-46-3;red bull effects;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Red_Bull;effects;;;;;;
ysqle-trec-2013-46-3;red bull effects;ConQ;2;1;1;;;https://en.wikipedia.org/wiki/Red_Bull_GmbH;effects;;;;;;
ysqle-trec-2013-46-7;red bull in us;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Red_Bull;in;https://en.wikipedia.org/wiki/United_States;;;;;
ysqle-trec-2013-46-7;red bull in us;ConQ;2;1;2;;Red Bull GmbH in Santa Monica, California, United States  ;https://en.wikipedia.org/wiki/Red_Bull_GmbH;in;https://en.wikipedia.org/wiki/United_States;;;;;
ysqle-trec-2013-46-7;red bull in us;ConQ;2;2;3;;;https://en.wikipedia.org/wiki/Red_Bull_Records;in;https://en.wikipedia.org/wiki/United_States;;;;;
ysqle-trec-2013-46-6;red bull ingredients;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Red_Bull;ingredients;;;;;;
ysqle-yahoo-300-2;red giant;ConQ, LQ;2;0;3;;;https://en.wikipedia.org/wiki/Red_giant;;;;;;;
ysqle-yahoo-300-2;red giant;ConQ, LQ;2;1;3;;;https://en.wikipedia.org/wiki/Red_Giant_(horse);;;;;;;
ysqle-yahoo-300-2;red giant;ConQ, LQ;2;2;3;;;https://en.wikipedia.org/wiki/Red_Giant_(software_company);;;;;;;
ysqle-yahoo-300-2;red giant;ConQ, LQ;2;3;2;;;https://en.wikipedia.org/wiki/Red_Giant_Entertainment;;;;;;;
ysqle-yahoo-300-2;red giant;ConQ, LQ;2;4;1;;;red giant;;;;;;;
ysqle-yahoo-499-5;redbox;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Redbox;;;;;;;
ysqle-trec-2012-60-0;reduce air conditioning;ConQ;1;0;3;;;reduce;air conditioning;;;;;;
ysqle-trec-2013-35-0;regular phones vs internet phones voip experiences cheapest;ConQ;1;0;3;;;regular phones;vs;internet phones;voip;experiences;cheapest;;
ysqle-yahoo-500-4;reliefs in lawrence ma;LQ;1;0;3;;;http://www.reliefsin.com/;;;;;;;
ysqle-trec-2011-3-1;renal cancer treatment;ConQ;1;0;3;;;renal cancer;treatment;;;;;;
ysqle-trec-2011-3-0;renal cancer treatment experiments;ConQ;1;0;3;;;renal cancer;treatment;experiments;;;;;
ysqle-trec-2010-1-1;renters protection law;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Renters%27_insurance;protection law;;;;;;
ysqle-trec-2010-1-1;renters protection law;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/Renters%27_insurance;https://en.wikipedia.org/wiki/Law,_South_Lanarkshire;;;;;;
ysqle-trec-2013-52-5;renting a building business silicon valley;ConQ;1;0;3;;;renting;a;building;business;https://en.wikipedia.org/wiki/Silicon_Valley;;;
ysqle-trec-2013-52-5;renting a building business silicon valley;ConQ;1;1;1;;;renting;a;building;business;https://en.wikipedia.org/wiki/Silicon_Valley_(TV_series);;;
ysqle-trec-2013-52-6;renting an office sillicon valley;ConQ;1;0;3;;;renting;an;office;https://en.wikipedia.org/wiki/Silicon_Valley;;;;
ysqle-trec-2013-52-6;renting an office sillicon valley;ConQ;1;1;1;;;renting;an;office;https://en.wikipedia.org/wiki/Silicon_Valley_(TV_series);;;;
ysqle-trec-2013-72-9;research culture or race infant or child development stages or milestones;ConQ;1;0;3;;;research;culture or race;infant or child;development stages or milestones;;;;
ysqle-trec-2010-105-0;reserve orange county convention center;ConQ;2;0;3;;;reserve;https://en.wikipedia.org/wiki/Orange_County_Convention_Center;;;;;;
ysqle-trec-2010-105-0;reserve orange county convention center;ConQ;2;1;2;;;reserve;https://en.wikipedia.org/wiki/Orange_County,_Florida;convention center;;;;;
ysqle-trec-2010-105-0;reserve orange county convention center;ConQ;2;2;2;;;reserve;https://en.wikipedia.org/wiki/Orange_County,_California;convention center;;;;;
ysqle-trec-2010-105-0;reserve orange county convention center;ConQ;2;3;2;;;reserve;https://en.wikipedia.org/wiki/Orange_County,_Indiana;convention center;;;;;
ysqle-trec-2010-105-0;reserve orange county convention center;ConQ;2;4;2;;;reserve;https://en.wikipedia.org/wiki/Orange_County,_New_York;convention center;;;;;
ysqle-trec-2010-105-0;reserve orange county convention center;ConQ;2;5;2;;;reserve;https://en.wikipedia.org/wiki/Orange_County,_North_Carolina;convention center;;;;;
ysqle-trec-2010-105-0;reserve orange county convention center;ConQ;2;6;2;;;reserve;https://en.wikipedia.org/wiki/Orange_County,_Texas;convention center;;;;;
ysqle-trec-2010-105-0;reserve orange county convention center;ConQ;2;7;2;;;reserve;https://en.wikipedia.org/wiki/Orange_County,_Vermont;convention center;;;;;
ysqle-trec-2010-105-0;reserve orange county convention center;ConQ;2;8;2;;;reserve;https://en.wikipedia.org/wiki/Orange_County,_Virginia;convention center;;;;;
ysqle-trec-2010-19-0;resting heart rate;ConQ;1;0;3;;;resting heart rate;;;;;;;
ysqle-yahoo-4-0;reverbnation;LQ;1;0;3;;;https://en.wikipedia.org/wiki/ReverbNation;;;;;;;
ysqle-trec-2010-99-1;reviews xc90;ConQ;2;0;3;;;reviews;https://en.wikipedia.org/wiki/Volvo_XC90;;;;;;
ysqle-trec-2010-40-1;rice recipes;ConQ;2;0;3;;;rice;recipes;;;;;;
ysqle-trec-2010-40-1;rice recipes;ConQ;2;1;1;;;https://en.wikipedia.org/wiki/Rice,_California;recipes;;;;;;
ysqle-trec-2010-40-1;rice recipes;ConQ;2;2;1;;;https://en.wikipedia.org/wiki/Rice,_Kansas;recipes;;;;;;
ysqle-trec-2010-40-1;rice recipes;ConQ;2;3;1;;;https://en.wikipedia.org/wiki/Rice,_Minnesota;recipes;;;;;;
ysqle-trec-2010-40-1;rice recipes;ConQ;2;4;1;;;https://en.wikipedia.org/wiki/Rice,_Ohio;recipes;;;;;;
ysqle-trec-2010-40-1;rice recipes;ConQ;2;5;1;;;https://en.wikipedia.org/wiki/Rice,_Oregon;recipes;;;;;;
ysqle-trec-2010-40-1;rice recipes;ConQ;2;6;1;;;https://en.wikipedia.org/wiki/Rice,_Texas;recipes;;;;;;
ysqle-trec-2010-40-1;rice recipes;ConQ;2;7;1;;;https://en.wikipedia.org/wiki/Rice,_Virginia;recipes;;;;;;
ysqle-trec-2010-40-1;rice recipes;ConQ;2;8;1;;;https://en.wikipedia.org/wiki/Rice,_Washington;recipes;;;;;;
ysqle-trec-2013-22-8;richard norris;LQ;2;0;3;;;https://en.wikipedia.org/wiki/Richard_Norris_(field_hockey);;;;;;;
ysqle-trec-2013-22-8;richard norris;LQ;2;1;3;;;https://en.wikipedia.org/wiki/Richard_Norris_(musician);;;;;;;
ysqle-trec-2013-22-8;richard norris;LQ;2;2;3;;;https://en.wikipedia.org/wiki/Richard_Hill_Norris;;;;;;;
ysqle-trec-2010-88-0;rick warren;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Rick_Warren;;;;;;;
ysqle-trec-2010-111-1;rick warren controversy;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Rick_Warren;controversy;;;;;;
ysqle-trec-2010-88-1;rick warren debate;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Rick_Warren;debate;;;;;;
ysqle-trec-2010-111-0;rick warren obama inauguration controversy;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Rick_Warren;https://en.wikipedia.org/wiki/Barack_Obama;inauguration controversy;;;;;
erd14-TREC-62;rincon puerto rico;ConQ, LQ;2;0;3;;;https://en.wikipedia.org/wiki/Rinc%C3%B3n,_Puerto_Rico;;;;;;;
